From	To
Q9ZJP4	816208385
Q9ZJP4	4155861
Q9ZJP4	446626460
O25899	446626461
O25899	409894501
O25899	15645954
O25899	2314508
O25899	3915142
P57003	488165530
P57003	121052750
P57003	9910890
P45610	1174734
P45610	405758
Q05613	49195
Q05613	586105
P42872	1573217
P42872	915523234
P42872	16272209
P42872	499171181
P42872	1174733
Q9ZH79	12721539
Q9ZH79	18203678
Q9ZH79	492115426
O52042	446975427
O52042	13634084
O52042	15601664
O52042	9658346
O52042	2738770
O52042	487809259
Q51368	12644684
Q51368	15600724
Q51368	499198170
Q51368	9951869
Q51368	1666536
P26185	721566808
P26185	47277
P26185	668660813
P26185	135986
P26185	515494256
P26185	928491117
P26185	839836102
P26185	674734670
B0RLE5	499345727
B0RLE5	190410955
P57004	15677576
P57004	9910891
P57004	7226985
P57004	488141382
Q05740	586106
Q05740	287828
Q05740	696329775
O06432	489789845
O06432	870661957
O06432	636861890
O06432	870664192
O06432	636864313
O06432	850061672
O06432	636866477
O06432	831429514
O06432	3915138
O06432	2098621
O06432	870666077
O06432	693765939
O06432	654607177
P0C7M1	499345727
P0C7M1	21229486
P0C7M1	190410956
P0C7M1	21110947
P46383	363548477
P46383	414743
P46383	336249870
P46383	1174732
P46383	334735926
P95374	3915153
P95374	1732296
P25945	401197
P25945	16765081
P25945	16420268
P25945	486156854
P38683	808699751
P38683	4062711
P38683	1787228
P38683	2507361
P38683	808729970
P38683	808712869
P38683	731469923
P38683	16128960
P38683	808717279
P38683	802134548
P38683	808704124
P38683	808734379
P38683	808708502
P38683	447187677
P38683	1122857
P38683	808721649
P58358	15830403
P58358	814570480
P58358	447187671
P58358	17368209
P58358	814580874
P58358	937300318
P58358	13360609
P58358	821096818
P58358	12514261
Q94KI8	14041819
Q94KI8	7270679
Q94KI8	4206210
Q94KI8	4263043
Q94KI8	18412295
Q94KI8	75166464
Q75VR1	46275792
Q75VR1	75326539
Q75VR0	46275794
Q75VR0	75326538
Q9ULQ1	929654304
Q9ULQ1	187950447
Q9ULQ1	667751594
Q9ULQ1	219689113
Q9ULQ1	152013015
Q9ULQ1	15795779
Q9ULQ1	125991219
Q9ULQ1	187952251
Q9ULQ1	22760924
Q9ULQ1	156230952
Q9ULQ1	29725622
Q9ULQ1	767974644
Q9ULQ1	15795781
Q9ULQ1	29465709
Q9ULQ1	767974640
Q5QM84	56202137
Q5QM84	32351752
Q5QM84	115439157
Q5QM84	73621984
Q5QM84	33235553
Q6YLX9	34391395
Q6YLX9	75325199
Q9WTN5	38303822
Q9WTN5	123797698
Q9WTN5	81869780
Q9WTN5	74229032
Q9WTN5	74267596
Q6S5H8	39545849
Q6S5H8	75324674
A0JMD4	116487858
A0JMD4	118150424
A0JMD4	125991220
Q8BWC0	47125061
Q8BWC0	26354891
Q8BWC0	81875499
Q8BWC0	26343101
Q8BWC0	31542196
Q8BWC0	19483932
Q3T086	77735787
Q3T086	109895220
Q3T086	74354974
Q9EQJ0	81881850
Q9EQJ0	39104537
Q9EQJ0	12004581
Q9EQJ0	755513681
Q9EQJ0	37589217
Q9EQJ0	22003914
Q9EQJ0	74195275
Q9EQJ0	74213753
Q8NHX9	20384654
Q8NHX9	125991221
Q8NHX9	38614443
Q8NHX9	6808093
Q8NHX9	119595141
Q8NHX9	157502181
O75865	12804909
O75865	13325266
O75865	400153783
O75865	119390392
O75865	109895221
O75865	400153793
O75865	3688090
O75865	6841228
O75865	400153795
O75865	90108935
O75865	13129120
Q86SZ2	112490157
Q86SZ2	73536260
Q86SZ2	294979745
Q86SZ2	28703922
Q86SZ2	118600991
Q86SZ2	112490158
Q86SZ2	119586227
Q86SZ2	119586228
Q86SZ2	28976154
Q86SZ2	57997173
Q86SZ2	73536261
Q86SZ2	193786501
Q86SZ2	28071132
Q86SZ2	45477299
Q78XR0	12841855
Q78XR0	31981104
Q78XR0	568946448
Q78XR0	71153345
Q78XR0	26360632
Q78XR0	77415364
Q78XR0	22477485
Q78XR0	26353940
Q78XR0	12841951
Q4KL14	68534102
Q4KL14	242397468
Q4KL14	123782000
Q32L78	81673185
Q32L78	109895222
Q32L78	84000249
Q9D289	21618688
Q9D289	807201072
Q9D289	45477333
Q9D289	58037519
Q9D289	807201087
Q9D289	12860483
Q9D289	26354226
Q5T215	118341469
Q5T215	74744542
Q5T215	118341537
Q5T215	119568612
Q5T215	212720946
Q874L4	74620121
Q874L4	29423385
Q56328	551522
Q56328	13959586
Q56328	499184207
Q56328	453056225
P53099	6321252
P53099	1723945
P53099	1143561
P53099	1322803
O07950	2108234
O07950	499184725
O07950	13959584
O07950	2196996
O07950	56967229
P36029	407507
P36029	6322674
P36029	486306
P36029	549738
P34605	17557125
P34605	3881484
P34605	466060
Q61IU9	187031510
Q61IU9	71153348
Q61IU9	268573496
O43617	401461824
O43617	2791804
O43617	119627790
O43617	119627792
O43617	354459834
O43617	354459833
O43617	401461777
O43617	20177833
O43617	3413800
O43617	401461775
O43617	119627791
O43617	354459835
O43617	294979744
O43617	14043334
O43617	401461779
O43617	9956045
O43617	60593497
O43617	7656926
O43617	50834144
O43617	189054995
Q5U1Z2	71153350
Q5U1Z2	55562760
Q5U1Z2	56605828
Q5U1Z2	149023955
Q86K94	256013002
Q86K94	268638089
Q86K94	284018128
Q54UU1	60469027
Q54UU1	66813642
Q54UU1	74855692
O55013	354459839
O55013	354459837
O55013	354459838
O55013	13277654
O55013	2791806
O55013	60594463
O55013	354459836
O55013	58177160
O55013	7304929
O55013	20177835
O55013	149243468
Q9ES56	11140825
Q9ES56	20178117
Q9ES56	10952522
Q9ES56	24416518
Q5R9J9	75041746
Q5R9J9	197099989
Q5R9J9	55729664
Q2TBL9	300794739
Q2TBL9	83638602
Q2TBL9	84370033
Q2TBL9	118574159
Q54YG5	60470514
Q54YG5	66816455
Q54YG5	74856704
Q9Y296	6650543
Q9Y296	14790051
Q9Y296	194319908
Q9Y296	5531839
Q9Y296	4929677
Q9Y296	6841564
Q9Y296	20178121
Q9Y296	119390394
Q9Y296	7706667
Q9Y296	194386974
Q9Y296	119587834
Q9Y296	193506634
Q9Y296	193506633
Q9Y296	158254472
Q2NL13	118150820
Q2NL13	84708834
Q2NL13	109895223
Q5ZI57	71153349
Q5ZI57	56605900
Q5ZI57	53136514
Q9CQA1	26347263
Q9CQA1	157266281
Q9CQA1	29165850
Q9CQA1	12841896
Q9CQA1	71153353
Q9CQA1	12834416
Q9CQA1	26345214
P15847	112925
Q7KQM2	23497428
Q7KQM2	71153354
Q7KQM2	124809267
Q5F359	403048744
Q5F359	71153351
Q5F359	60099189
Q69BT7	51172606
Q69BT7	38373430
Q69BT7	71051670
Q69BT7	81872225
Q3U0M1	257467578
Q3U0M1	568993605
Q3U0M1	50511159
Q3U0M1	26327613
Q3U0M1	22902477
Q3U0M1	74216184
Q3U0M1	257467580
Q3U0M1	30840992
Q3U0M1	74140270
Q3U0M1	47124163
Q3U0M1	12841522
Q3U0M1	257467575
Q3U0M1	257467582
Q3U0M1	54289215
Q3U0M1	190360000
Q6PA97	82186765
Q6PA97	38014735
Q6PA97	148230965
Q32PH0	82697373
Q32PH0	119936170
Q32PH0	122138880
Q32PH0	79158881
Q8IUR0	158257434
Q8IUR0	109698597
Q8IUR0	119589418
Q8IUR0	109698595
Q8IUR0	109698599
Q8IUR0	71153352
Q8IUR0	27503838
Q96Q05	40850946
Q96Q05	929654691
Q96Q05	54289213
Q96Q05	52545861
Q96Q05	238624122
Q96Q05	38196982
Q96Q05	238624124
Q96Q05	14042557
Q96Q05	530389349
Q96Q05	190359999
Q96Q05	34782807
Q96Q05	34536287
Q96Q05	767953686
Q96Q05	28394692
O14045	384872643
O14045	429243293
O14045	347834194
P52178	1706110
P52178	1143713
P49132	1352199
P49132	406281
Q12272	12230758
Q12272	663252
Q12272	6324470
Q12272	1419957
Q9FTT3	11034712
Q9FTT3	13486862
Q9FTT3	115435572
Q9FTT3	113532075
Q9FTT3	75172443
Q9FTT3	937895280
Q9FTT3	13518113
P49131	406286
P49131	1352198
Q4R6N0	75076430
Q4R6N0	67969794
P11869	117291
Q9ZSR7	14335064
Q9ZSR7	20259671
Q9ZSR7	30694881
Q9ZSR7	15292755
Q9ZSR7	21593093
Q9ZSR7	3983125
Q9ZSR7	75216529
Q9ZSR7	332007955
Q9ZSR7	27363360
Q9ZSR7	9757731
Q9ZSR7	15983769
Q9ZSR7	62321395
P29463	114157165
P29463	231903
P29463	21587
P29463	568214794
P49133	405635
P49133	239985661
P49133	257667939
P49133	1352200
P52177	1706107
P52177	1143709
P21727	20691
P21727	117290
P21727	20853
P0AFS5	447040985
P0AFS5	802135076
P0AFS5	731470512
P0AFS5	808700344
P0AFS5	16129559
P0AFS5	808717853
P0AFS5	808709084
P0AFS5	84027916
P0AFS5	808704719
P0AFS5	808734954
P0AFS5	1787885
P0AFS5	808713442
P0AFS5	1742635
P0AFS5	808722223
P0AFS5	808730543
P0AFS6	447040985
P0AFS6	30041364
P0AFS6	24112988
P0AFS6	24051948
P0AFS6	84027917
Q9FY61	332004245
Q9FY61	9795156
Q9FY61	75173192
Q9FY61	15238938
Q0JBY9	937915026
Q0JBY9	122240884
Q0JBY9	115459268
Q0JBY9	113564805
Q0JBY9	32479981
Q04183	695730
Q04183	927338
Q04183	6320615
Q04183	74583453
O14251	2330869
O14251	19115014
O14251	74581994
P18004	398504
P18004	9507797
P18004	446986987
P18004	148043
P18004	808716171
P18004	136145
P18004	808733275
P18004	8918907
P18004	148616
P09130	485900580
P09130	691229380
P09130	445931495
P09130	198443274
P09130	198443269
P09130	695259741
P09130	695196286
P09130	691230622
P09130	198443270
P09130	198443272
P09130	198443273
P09130	808733258
P09130	32470007
P09130	42568
P09130	695261440
P09130	148620
P09130	198443268
P09130	8918925
P09130	42566
P09130	690350707
P09130	689926355
P09130	4874242
P09130	695196370
P09130	68790653
P09130	808716154
P09130	581240
P09130	148636
P09130	695196284
P09130	9507815
P09130	198443275
P09130	198443271
P22708	136176
P22708	445931476
P22708	695196298
P22708	42622
Q44346	16119942
Q44346	499281834
Q44346	2499037
Q44346	695198445
Q44346	15163614
Q44346	1103907
Q00184	1572579
Q00184	499192608
Q00184	695196325
Q00184	10955242
Q00184	464923
Q00184	42657
Q00185	464924
Q00185	42781
Q00185	695196337
Q44360	6094513
Q44360	806957596
Q44360	499194840
Q44360	3377770
Q44360	10955036
P55395	16519685
P55395	499177891
P55395	2495100
P55395	2182338
P54909	1163218
P54909	1730020
P54909	806957665
P54909	499194906
P54909	10955102
P55397	2182340
P55397	2499044
P55397	16519687
P55397	499177889
P55399	2499046
P55399	499177887
P55399	2182342
P55399	16519689
P54910	499194905
P54910	1730021
P54910	10955101
P54910	1163219
B4HNS0	194125392
B4HNS0	300681179
B4HNS0	195333487
B4HNS1	195333489
B4HNS1	300681181
B4HNS1	194125393
A1Z8N1	24652789
A1Z8N1	33636613
A1Z8N1	164454399
A1Z8N1	21627444
A1Z8N1	24652791
A1Z8N1	7303578
A1Z8N1	164454401
A1Z8N1	300681178
A1Z8N1	28316894
B4QBN3	300681182
B4QBN3	195582500
B4QBN2	195582498
B4QBN2	300681221
B4QBN2	194193073
Q8MKK4	21627445
Q8MKK4	24652793
Q8MKK4	298531799
Q8MKK4	75016605
Q8MKK4	21483232
Q8MKK4	164454397
Q17NV8	122069442
Q17NV8	157104959
Q17NV8	108884141
A9ZSY2	164454393
A9ZSY2	166064010
A9ZSY2	571505770
A9ZSY2	300681183
A9ZSY3	300681184
A9ZSY3	164454395
A9ZSY3	168823421
B0WC46	300681185
B0WC46	170036862
B0WC46	167879815
B3MG58	194755303
B3MG58	300681219
B3MG58	190621229
Q7PIR5	157015538
Q7PIR5	158294387
Q7PIR5	158294383
Q7PIR5	157015540
Q7PIR5	157015539
Q7PIR5	164454391
Q7PIR5	158294385
Q7PIR5	300681253
B3NSE1	194883917
B3NSE1	190659230
B3NSE1	300681186
B4J913	195027247
B4J913	300681187
B4J913	193902495
B4GAP7	194109956
B4GAP7	195150333
B4GAP7	300681218
B4KR05	300681217
B4KR05	195123873
B4KR05	193911494
Q291H8	198457127
Q291H8	198135870
Q291H8	300681254
B4MYA4	195436302
B4MYA4	194162192
B4MYA4	300681124
B4LPX5	300681216
B4LPX5	194144919
B4LPX5	195382811
B4P624	194177288
B4P624	300681125
B4P624	195485674
A5LGM7	148726581
A5LGM7	300681126
Q9RDE2	6714763
Q9RDE2	20140898
Q9RDE2	21221008
Q9RDE2	499338715
Q9RKB9	499339098
Q9RKB9	6138853
Q9RKB9	20140899
Q9RKB9	21221605
Q972G5	20140704
Q972G5	499287892
Q972G5	15622211
Q973J1	20140705
Q973J1	15621929
P96086	17943047
P96086	10640830
P96086	27574111
P96086	27574116
P96086	27574097
P96086	27574107
P96086	17943050
P96086	1698847
P96086	27574105
P96086	17943048
P96086	27574093
P96086	27574109
P96086	27574091
P96086	27574089
P96086	27574115
P96086	27574099
P96086	17943049
P96086	27574118
P96086	17943045
P96086	27574101
P96086	27574095
P96086	27574114
P96086	499204350
P96086	11387137
P96086	27574117
P96086	27574103
P96086	17943046
P96086	27574113
P47946	1182049
P47946	550526
P47946	1717749
P47946	19114846
P95871	1707703
P95871	11387136
P95871	13815384
Q10065	8272642
Q10065	1351299
Q10065	347834053
P28584	486503
P28584	136232
P28584	173033
P28584	6322903
Q97A95	14325132
Q97A95	20140383
Q97A95	499219613
P28569	136230
P28569	171641
O29420	2649767
O29420	499180801
O29420	7388322
Q04856	501122461
Q04856	586792
Q04856	38739
Q04856	172046080
Q04856	158331595
P0AGJ0	814581952
P0AGJ0	12517919
P0AGJ0	937301696
P0AGJ0	446614036
P0AGJ0	15833409
P0AGJ0	84029187
P0AGJ0	821094067
P0AGJ0	814570526
P0AGJ0	13363628
P0CW16	332321771
P0CW16	414170
P71354	16272568
P71354	7388324
P71354	1573621
P71354	491963935
P0AGI9	446614036
P0AGI9	26110302
P0AGI9	84029188
P58936	22001997
P58936	20907099
P58936	505225484
Q58505	7388327
Q58505	21730849
Q58505	21730850
Q58505	21730851
Q58505	1591749
Q58505	21730848
O27333	850990705
O27333	7388321
O27333	2622379
P12685	136231
P12685	1008330
P12685	6322332
P12685	171804
E1V6C6	307215985
E1V6C6	503096316
E1V6C6	40805087
E1V6C6	678019062
O57719	7388323
O57719	499188506
O57719	3258428
Q9UXU0	18203519
Q9UXU0	5459187
Q9UXU0	499170611
P0A2K0	29139998
P0A2K0	16762873
P0A2K0	61248980
P0A2K0	16505180
P0A2K0	446614028
P0AGJ1	30042870
P0AGJ1	446614036
P0AGJ1	84029190
P0AGJ1	24114567
P0AGJ1	24053762
P0A2J9	16421965
P0A2J9	61248979
P0A2J9	695197193
P0A2J9	16766698
P0A2J9	446614028
Q53949	1196908
Q53949	2815362
Q53949	21224219
Q53949	490070970
Q53949	7388326
P0AGI8	808719427
P0AGI8	84029189
P0AGI8	446614036
P0AGI8	808732114
P0AGI8	1772513
P0AGI8	731472189
P0AGI8	802136600
P0AGI8	808710649
P0AGI8	85676752
P0AGI8	606224
P0AGI8	808723797
P0AGI8	808706295
P0AGI8	808736552
P0AGI8	1789685
P0AGI8	16131169
P0AGI8	808715017
P0AGI8	808701920
P0AFZ8	814573532
P0AFZ8	13364253
P0AFZ8	15834031
P0AFZ8	937302315
P0AFZ8	446467823
P0AFZ8	821093358
P0AFZ8	814582021
P0AFZ8	84029191
P0AFZ8	12518727
P39448	491536421
P39448	731009
P0CW17	20907101
P0CW17	499344882
P0CW17	332321770
P23849	808721991
P23849	808730311
P23849	16129324
P23849	1742227
P23849	808704487
P23849	808708857
P23849	447020639
P23849	1787626
P23849	808717621
P23849	808713210
P23849	731470285
P23849	136239
P23849	808700112
P23849	808734722
P9WFZ3	615880577
P9WFZ3	57117016
P9WFZ3	489996417
P9WFZ3	2582555
P0AFZ9	24054417
P0AFZ9	84029193
P0AFZ9	446467823
P0AFZ9	30043116
P0AFZ9	24115143
E1V6C5	307215984
E1V6C5	503096315
E1V6C5	40805088
E1V6C5	678019069
E1V6K4	678019076
E1V6K4	40805090
E1V6K4	307216063
E1V6K4	503096394
Q87TN7	474453399
Q87TN7	28805014
Q87TN7	319443738
Q87TN7	474453398
Q87TN7	81728830
Q87TN7	474453397
Q87TN7	319443737
Q87TN7	491607489
Q87TN7	28896806
Q87TN7	474453400
P0AFZ7	84029192
P0AFZ7	808728477
P0AFZ7	731472773
P0AFZ7	808702641
P0AFZ7	808732837
P0AFZ7	802137132
P0AFZ7	808711370
P0AFZ7	85676204
P0AFZ7	48994987
P0AFZ7	808715732
P0AFZ7	148249
P0AFZ7	808707011
P0AFZ7	446467823
P0AFZ7	49176432
P0AFZ7	808698260
P0AFZ7	808720154
P44843	16272663
P44843	3915891
P44843	3212204
P44843	491963899
Q9L6L2	16422552
Q9L6L2	17865681
Q9L6L2	446467834
Q9L6L2	6960217
Q9L6L2	16767256
O28105	2648346
O28105	6137242
Q57880	1591142
Q57880	2501584
P17587	124091
P25939	124087
P25939	557041983
P25939	1334915
P25939	23893661
Q66612	695179
Q66612	9628009
Q66612	82013647
Q9DKU0	81967933
Q9DKU0	109639414
Q9DKU0	123859024
Q6DLH9	55584081
Q6DLH9	50313273
Q6DLH9	49617016
O36361	10140933
O36361	2337974
O36361	81920565
Q6S6N9	59798312
Q6S6N9	42795159
P68351	55584080
P68351	221827
P16724	1780834
P16724	136950
P10212	124088
P10212	59528
P10212	820945258
F5HC79	39842077
F5HC79	52139242
F5HC79	395455102
P06490	124090
P06490	330085
P12835	124089
P12835	60417
P52384	854019
P52384	1709807
P52384	1044870
P52385	1709809
P52385	1139642
P89451	820945180
P89451	1869851
P89451	82013511
Q2HRD2	87196824
Q2HRD2	139472861
Q2HRD2	123831268
P52544	34395969
P52544	9633111
P52544	5733551
P30674	266328
P30674	60536
P24911	331055
P24911	60328
P24911	124093
P24911	9625963
P11871	124094
P11871	61409
P11871	51557497
Q9WRL6	9297025
Q9WRL6	5381307
Q9WRL6	14251048
P09284	60019
P09284	124095
P96116	5542494
P96116	14195265
P96116	1777933
P96116	20663982
P96116	790546
P96116	499184070
P96116	5542493
P96118	1777935
P96118	499184072
P96118	14195267
P96117	14195266
P96117	499184071
P96117	1777934
P96119	14195268
P96119	1777936
P96119	3322434
P96119	504108324
Q18297	205831270
Q18297	212645948
Q18297	57013041
Q18297	186929594
O75762	806393917
O75762	806393916
O75762	313104269
O75762	116534990
O75762	806393915
O75762	806393914
O75762	3287188
O75762	767952013
O75762	56749685
Q8BLA8	29244298
Q8BLA8	29124702
Q8BLA8	124298054
Q8BLA8	26337603
Q8BLA8	56749781
Q8BLA8	111308728
Q7Z020	442631143
Q7Z020	56749777
Q7Z020	657193258
Q7Z020	32351041
Q7Z020	442631145
Q7Z020	238054359
Q7Z020	440215511
Q6RI86	46485385
Q6RI86	56749669
Q6RI86	45862187
O18784	2331277
O18784	14548281
O18784	2331275
O18784	27806169
P48995	119599369
P48995	1359890
P48995	119599370
P48995	1370119
P48995	4507685
P48995	109730621
P48995	1072044
P48995	1072043
P48995	1351302
P48995	109731447
P48995	353411934
Q9TUN9	5759114
Q9TUN9	14548294
Q9TUN9	130503838
O62826	14548282
O62826	3152952
Q9QX01	14548279
Q9QX01	25742645
Q9QX01	3786396
Q9R244	11095639
Q9R244	14548293
Q9R244	4324940
Q9R244	292495051
Q9R244	158187554
Q9R244	4324938
Q9R244	11095641
Q61056	2052504
Q61056	902763276
Q61056	332278251
Q61056	1373059
Q61056	1911245
Q61056	6179958
Q61056	6755885
Q61056	12643783
Q9R283	14548280
Q9R283	564298100
Q9R283	564330134
Q9R283	229462798
Q9R283	564298098
Q9R283	4877836
Q9R283	672014094
Q9R283	3139064
Q9R283	197246092
Q9R283	564330136
Q13507	62739702
Q13507	12643721
Q13507	2225937
Q13507	58003731
Q13507	194733735
Q13507	62739704
Q13507	1019790
Q13507	4507687
Q13507	332278239
Q13507	2295903
Q13507	156712740
Q9QZC1	10720320
Q9QZC1	6014703
Q9QZC1	1373063
Q9JMI9	7415515
Q9JMI9	14548278
Q9JMI9	238054360
Q9QUQ5	358439497
Q9QUQ5	6014705
Q9QUQ5	2935630
Q9QUQ5	14548291
Q9QUQ5	4200415
Q9QUQ5	4200419
Q9QUQ5	2935632
Q9QUQ5	1171575
Q9QUQ5	568922410
Q9QUQ5	8394487
P79100	14548284
P79100	741945137
P79100	741945124
P79100	332278126
P79100	741945129
P79100	528970786
P79100	741945135
P79100	1731930
P79100	741945126
P79100	2950379
P79100	741945131
P79100	741945133
P79100	27806173
Q9MYV9	14548289
Q9MYV9	9716852
Q9UL62	3264578
Q9UL62	10720321
Q9UL62	187952559
Q9UL62	187953511
Q9UL62	6002474
Q9UL62	119623035
Q9UL62	6912736
Q9QX29	6048344
Q9QX29	3046909
Q9QX29	755566503
Q9QX29	3212120
Q9QX29	6678435
Q9QX29	14548292
O62852	130495655
O62852	3212137
O62852	14548283
O35119	15004917
O35119	10697340
O35119	10697342
O35119	14548277
Q9MYW0	9716850
Q9MYW0	14548290
Q9Y210	9716913
Q9Y210	119587409
Q9Y210	9968452
Q9Y210	9716909
Q9Y210	62739912
Q9Y210	4454261
Q9Y210	9716911
Q9Y210	62739910
Q9Y210	6686048
Q9Y210	5209342
Q9Y210	5730102
Q61143	568958506
Q61143	223461531
Q61143	342187122
Q61143	148693011
Q61143	3766191
Q61143	6686046
Q61143	2979524
Q61143	160333370
Q9HCX4	27414129
Q9HCX4	9798452
Q9HCX4	118763991
Q9HCX4	34481721
Q9HCX4	18202960
Q9HCX4	262399375
Q9HCX4	9966865
Q9HCX4	262399379
Q9WVC5	6755889
Q9WVC5	14548296
Q9WVC5	5326854
A8DYE2	190410958
A8DYE2	21627148
A8DYE2	116007700
A8DYE2	599126975
A8DYE2	161077096
A8DYE2	116007702
A8DYE2	113194657
A8DYE2	157400338
A8DYE2	665401099
A8DYE2	17861698
Q93971	33112467
Q93971	19571641
Q93971	71989928
Q9VJJ7	22946645
Q9VJJ7	8919871
Q9VJJ7	8919869
Q9VJJ7	22946644
Q9VJJ7	24584651
Q9VJJ7	24584649
Q9VJJ7	74948084
P34586	24412722
P34586	373218694
P34586	115532746
P34586	31077175
Q7Z4N2	34849478
Q7Z4N2	33235688
Q7Z4N2	33235694
Q7Z4N2	354721154
Q7Z4N2	299802537
Q7Z4N2	33235690
Q7Z4N2	3243075
Q7Z4N2	33235686
Q7Z4N2	94538366
Q7Z4N2	182701419
Q7Z4N2	354721166
Q7Z4N2	299802539
Q7Z4N2	354721145
P48994	24652173
P48994	17136770
P48994	7303858
P48994	25453459
P48994	21627600
P48994	158715
P48994	255982985
P48994	25009971
P48994	272432415
P48994	281363033
Q2TV84	74201666
Q2TV84	3047242
Q2TV84	295149302
Q2TV84	74195217
Q2TV84	169881257
Q2TV84	74216710
Q2TV84	74201654
Q2TV84	182701420
Q2TV84	83318699
Q2TV84	74143427
Q2TV84	169881259
Q2TV84	54887440
Q2TV84	52139056
Q2WEA5	83627713
Q2WEA5	83627699
Q2WEA5	123779859
Q2WEA5	83318703
Q2WEA5	83318701
O94759	47156890
O94759	7768779
O94759	83763570
O94759	3928756
O94759	57157488
O94759	6686045
O94759	119629831
O94759	16416145
O94759	62945789
O94759	4507689
O94759	530419343
O94759	119629832
O94759	15425625
O94759	160381681
Q91YD4	15487268
Q91YD4	61217637
Q9HCF6	148745752
Q9HCF6	28626255
Q9HCF6	27597209
Q9HCF6	30141363
Q9HCF6	28626251
Q9HCF6	28626249
Q9HCF6	27597211
Q9HCF6	127802531
Q9HCF6	27597205
Q9HCF6	28626257
Q9HCF6	767958334
Q9HCF6	54632969
Q9HCF6	59803113
Q9HCF6	27597213
Q9HCF6	57997061
Q9HCF6	154091314
Q9HCF6	767958344
Q9HCF6	10047309
Q9HCF6	28626253
Q9HCF6	45935368
Q9HCF6	767958330
Q9HCF6	767958340
Q9HCF6	27597207
Q9HCF6	322510140
Q9HCF6	767958328
Q9HCF6	767958346
Q9HCF6	28626247
Q9HCF6	126631314
Q7TN37	33636393
Q7TN37	28385937
Q7TN37	157824093
Q7TN37	37590435
Q7TN37	28385940
Q7TN37	33636395
Q7TN37	66792581
Q7TN37	32487286
Q7TN37	33636427
Q7TN37	81912010
Q7TN37	29612563
Q8TD43	32487284
Q8TD43	31335335
Q8TD43	7019879
Q8TD43	15617229
Q8TD43	20269879
Q8TD43	158259185
Q8TD43	124376862
Q8TD43	304766677
Q8TD43	31335333
Q8TD43	31335331
Q8TD43	74715868
Q8TD43	21314671
Q8TD43	768009673
Q9ESQ5	118582199
Q9ESQ5	10566461
Q9ESQ5	209977101
Q9ESQ5	81906322
Q9NZQ8	62739750
Q9NZQ8	74753086
Q9NZQ8	14272157
Q9NZQ8	6715117
Q9NZQ8	11225266
Q9NZQ8	62739975
Q9BX84	293597574
Q9BX84	37790772
Q9BX84	56404951
Q9BX84	37790764
Q9BX84	37790768
Q9BX84	20386048
Q9BX84	18860924
Q9BX84	37790770
Q9BX84	119582960
Q9BX84	293597572
Q9BX84	37790774
Q9BX84	37790762
Q9BX84	18921093
Q9BX84	37790766
Q9JJH7	568952968
Q9JJH7	8777450
Q9JJH7	81868629
Q9JJH7	9754868
Q9JJH7	12329973
Q9JJH7	11967809
Q9JJH7	11967810
Q9JJH7	31335145
Q9JJH7	148271109
Q9JJH7	74145428
Q9JJH7	568952966
Q9JJH7	148686254
Q9JJH7	126632027
Q9JJH7	31335143
Q8CIR4	56404892
Q8CIR4	23306485
Q8CIR4	23510305
Q923J1	8131903
Q923J1	14488519
Q923J1	256773287
Q923J1	14488520
Q923J1	56404937
Q923J1	26340044
Q923J1	148696221
Q923J1	26324960
Q923J1	12852708
Q923J1	14488518
Q923J1	14488516
Q923J1	256773285
Q923J1	14318672
Q923J1	14211383
Q923J1	14488517
Q923J1	14009344
Q923J1	14488515
Q925B3	206582082
Q925B3	151505297
Q925B3	206582076
Q925B3	206582077
Q925B3	14161587
Q925B3	206582083
Q925B3	206582078
Q925B3	215274952
Q925B3	206582081
Q925B3	206582080
Q925B3	206582079
Q925B3	81867731
Q96QT4	56404941
Q96QT4	148612863
Q96QT4	13562153
Q96QT4	47077801
Q96QT4	667751393
Q96QT4	22761123
Q96QT4	7020006
Q7Z2W7	56749778
Q7Z2W7	109689695
Q7Z2W7	19570794
Q7Z2W7	143811469
Q7Z2W7	42742434
Q7Z2W7	20147036
Q7Z2W7	116496785
Q7Z2W7	32966583
P58725	20140477
P58725	18144960
P58725	499319881
Q97D63	499269487
Q97D63	15896851
Q97D63	15026717
Q97D63	20140710
O07515	225184861
O07515	728883890
O07515	255767234
O07515	489325934
O07515	2226118
O07515	20140416
O07515	239938720
Q3ZBM7	86825689
Q3ZBM7	124053418
Q86TN4	29123124
Q86TN4	124053420
Q86TN4	238550165
Q86TN4	238550149
Q86TN4	238550157
Q86TN4	238550169
Q86TN4	13899325
Q86TN4	238550153
Q8K3A2	148701338
Q8K3A2	224994263
Q8K3A2	20380650
Q8K3A2	81878640
Q8K3A2	124053421
Q8K3A2	569006193
Q697L1	62901426
Q697L1	51556237
Q697L1	50236426
Q6R5A3	62901436
Q6R5A3	289547618
Q6R5A3	42398045
Q6R5A3	49168693
Q8NER1	74315352
Q8NER1	74315354
Q8NER1	8977866
Q8NER1	74315348
Q8NER1	74423028
Q8NER1	12003148
Q8NER1	12003146
Q8NER1	62901455
Q8NER1	74315350
Q8NER1	12053115
Q8NER1	296452849
Q8NER1	15028819
Q5EAR5	211829070
Q5EAR5	124053419
Q5EAR5	82178882
Q5EAR5	157042782
Q6RX08	126723453
Q6RX08	39983005
Q6RX08	62901437
O35433	563320577
O35433	924443140
O35433	924443143
O35433	563320574
O35433	7544148
O35433	563320573
O35433	924443141
O35433	149053329
O35433	71164787
